id_user,mon,cnt_group,cnt_indiv,sum_group,sum_indiv,cnt_total,sum_total
1692,2023-08,0,3,0,5400,3,5400
1692,2023-09,0,4,0,7200,4,7200
1692,2023-10,0,3,0,5400,3,5400
1692,2023-11,0,4,0,7200,4,7200
1692,2023-12,0,6,0,10800,6,10800
1693,2023-01,7,0,5600,0,7,5600
1693,2023-02,6,0,4800,0,6,4800
1693,2023-09,6,0,4800,0,6,4800
1694,2023-02,6,0,4800,0,6,4800
1694,2023-06,6,0,4800,0,6,4800
1694,2023-07,2,0,1600,0,2,1600
1694,2023-08,6,0,4800,0,6,4800
1694,2023-09,4,0,3200,0,4,3200
1694,2023-10,6,0,5600,0,6,5600
1695,2023-01,0,1,0,1800,1,1800
1695,2023-02,0,3,0,5400,3,5400
1695,2023-03,0,2,0,3600,2,3600
1696,2023-04,0,1,0,1800,1,1800
1697,2023-01,6,3,4800,5400,9,10200
1697,2023-02,7,2,5600,3600,9,9200
1697,2023-03,5,3,4000,5400,8,9400
1697,2023-04,6,3,4800,5400,9,10200
1697,2023-05,7,0,5600,0,7,5600
1697,2023-06,7,0,6400,0,7,6400
1697,2023-10,7,0,5600,0,7,5600
1697,2023-11,7,0,5600,0,7,5600
1698,2023-01,4,0,3200,0,4,3200
1698,2023-06,4,0,3200,0,4,3200
1698,2023-07,8,0,6400,0,8,6400
1698,2023-08,4,0,3200,0,4,3200
1698,2023-10,7,0,5600,0,7,5600
1698,2023-11,6,0,4800,0,6,4800
1698,2023-12,8,0,6400,0,8,6400
1699,2023-01,8,2,6400,3600,10,10000
1699,2023-02,5,4,4000,7200,9,11200
1699,2023-03,7,2,5600,3600,9,9200
1699,2023-04,4,0,3200,0,4,3200
1699,2023-05,7,0,5600,0,7,5600
1699,2023-06,7,0,5600,0,7,5600
1700,2023-08,0,4,0,7200,4,7200
1700,2023-09,0,4,0,7200,4,7200
1700,2023-10,0,3,0,5400,3,5400
1700,2023-11,0,2,0,3600,2,3600
1700,2023-12,0,4,0,7200,4,7200
1701,2023-02,3,1,2400,1800,4,4200
1701,2023-04,4,0,3200,0,4,3200
1701,2023-05,4,0,3200,0,4,3200
1701,2023-06,4,0,3200,0,4,3200
1701,2023-11,4,0,4000,0,4,4000
1701,2023-12,3,0,2400,0,3,2400
1702,2023-08,0,2,0,3600,2,3600
1702,2023-10,0,1,0,1800,1,1800
1703,2023-01,4,6,3200,10800,10,14000
1703,2023-02,6,4,4800,7200,10,12000
1703,2023-03,5,4,4000,7200,9,11200
1703,2023-04,8,0,6400,0,8,6400
1703,2023-05,5,0,4000,0,5,4000
1703,2023-07,8,0,6400,0,8,6400
1703,2023-08,7,0,5600,0,7,5600
1703,2023-10,6,0,4800,0,6,4800
1703,2023-12,4,0,3200,0,4,3200
1704,2023-04,5,3,4000,5400,8,9400
1704,2023-05,6,1,4800,1600,7,6400
1704,2023-06,7,1,5600,1800,8,7400
1704,2023-07,4,3,3200,5400,7,8600
1704,2023-08,5,3,4000,5400,8,9400
1704,2023-09,4,3,3200,5400,7,8600
1704,2023-11,5,3,4000,5400,8,9400
1704,2023-12,5,3,4000,5400,8,9400
1705,2023-08,0,2,0,3600,2,3600
1705,2023-09,0,1,0,1800,1,1800
1707,2023-01,11,0,8800,0,11,8800
1707,2023-02,10,0,8000,0,10,8000
1707,2023-05,4,6,3200,9600,10,12800
1707,2023-06,10,0,8000,0,10,8000
1707,2023-07,12,0,9600,0,12,9600
1707,2023-08,9,0,7200,0,9,7200
1707,2023-09,9,0,7200,0,9,7200
1707,2023-10,10,0,8000,0,10,8000
1708,2023-09,0,1,0,1800,1,1800
1709,2023-02,0,5,0,9000,5,9000
1709,2023-03,0,6,0,10800,6,10800
1710,2023-10,6,0,4800,0,6,4800
1710,2023-11,5,0,4000,0,5,4000
1710,2023-12,8,0,6400,0,8,6400
1711,2023-05,0,1,0,1600,1,1600
1711,2023-09,0,3,0,5400,3,5400
1711,2023-12,0,4,0,7200,4,7200
1712,2023-05,10,4,8000,6400,14,14400
1712,2023-06,9,4,7200,7200,13,14400
1712,2023-09,10,4,8000,7200,14,15200
1712,2023-10,9,5,7200,9000,14,16200
1712,2023-11,8,6,6400,10800,14,17200
1713,2023-01,7,0,5600,0,7,5600
1713,2023-02,4,0,3200,0,4,3200
1713,2023-03,4,0,3200,0,4,3200
1713,2023-08,4,0,3200,0,4,3200
1713,2023-09,4,0,3200,0,4,3200
1713,2023-10,8,0,6400,0,8,6400
1713,2023-11,5,0,4000,0,5,4000
1714,2023-04,9,0,7200,0,9,7200
1714,2023-10,9,0,7200,0,9,7200
1714,2023-11,11,0,8800,0,11,8800
1714,2023-12,9,0,7200,0,9,7200
1715,2023-01,6,1,4800,1800,7,6600
1715,2023-02,5,3,4000,5400,8,9400
1715,2023-03,5,2,4000,3600,7,7600
1715,2023-04,4,3,3200,5400,7,8600
1715,2023-05,1,6,800,9600,7,10400
1715,2023-10,6,1,4800,1800,7,6600
1715,2023-11,7,1,5600,1800,8,7400
1717,2023-01,7,0,5600,0,7,5600
1717,2023-02,4,0,3200,0,4,3200
1717,2023-03,5,0,4000,0,5,4000
1717,2023-04,6,0,4800,0,6,4800
1717,2023-05,5,0,4000,0,5,4000
1717,2023-06,7,0,5600,0,7,5600
1717,2023-07,6,0,4800,0,6,4800
1717,2023-08,8,0,6400,0,8,6400
1717,2023-11,5,0,4000,0,5,4000
1717,2023-12,4,0,3200,0,4,3200
1718,2023-05,2,3,1600,5000,5,6600
1718,2023-09,4,1,3200,1800,5,5000
1718,2023-10,4,1,3200,1800,5,5000
1718,2023-11,4,1,3200,1800,5,5000
1719,2023-01,0,2,0,3600,2,3600
1720,2023-01,6,0,4800,0,6,4800
1720,2023-05,4,0,3200,0,4,3200
1720,2023-06,8,0,6400,0,8,6400
1720,2023-08,4,0,3200,0,4,3200
1720,2023-09,7,0,5600,0,7,5600
1720,2023-10,4,0,3200,0,4,3200
1720,2023-11,4,0,3200,0,4,3200
1721,2023-01,6,0,4800,0,6,4800
1721,2023-02,5,1,4000,1800,6,5800
1721,2023-03,7,0,6400,0,7,6400
1721,2023-04,7,0,5600,0,7,5600
1721,2023-05,6,0,4800,0,6,4800
1721,2023-06,6,0,4800,0,6,4800
1721,2023-07,4,0,3200,0,4,3200
1721,2023-08,5,0,4000,0,5,4000
1722,2023-04,8,0,6400,0,8,6400
1722,2023-07,10,0,8000,0,10,8000
1722,2023-08,9,0,7200,0,9,7200
1722,2023-09,10,0,8000,0,10,8000
1722,2023-10,10,0,8000,0,10,8000
1722,2023-11,9,0,7200,0,9,7200
1723,2023-02,10,0,8000,0,10,8000
1723,2023-03,12,0,9600,0,12,9600
1723,2023-04,11,0,8800,0,11,8800
1723,2023-05,9,0,7200,0,9,7200
1723,2023-06,8,0,6400,0,8,6400
1723,2023-12,12,0,9600,0,12,9600
1724,2023-01,11,0,8800,0,11,8800
1724,2023-08,12,0,9600,0,12,9600
1724,2023-12,9,0,7200,0,9,7200
1725,2023-01,3,0,2400,0,3,2400
1725,2023-02,2,0,1600,0,2,1600
1725,2023-03,2,0,1600,0,2,1600
1725,2023-04,3,0,2400,0,3,2400
1725,2023-05,1,1,800,1600,2,2400
1725,2023-06,3,0,2400,0,3,2400
1725,2023-11,4,0,3200,0,4,3200
1726,2023-03,2,2,1600,3600,4,5200
1726,2023-04,4,0,3200,0,4,3200
1726,2023-05,4,0,4000,0,4,4000
1726,2023-06,3,1,2400,1800,4,4200
1726,2023-07,3,0,2400,0,3,2400
1726,2023-08,3,0,2400,0,3,2400
1726,2023-09,3,0,2400,0,3,2400
1726,2023-12,2,0,1600,0,2,1600
1727,2023-01,7,3,5600,5400,10,11000
1727,2023-02,4,6,3200,10800,10,14000
1727,2023-03,5,5,4000,9000,10,13000
1727,2023-04,8,0,6400,0,8,6400
1727,2023-05,5,0,4000,0,5,4000
1728,2023-01,2,0,1600,0,2,1600
1728,2023-02,6,0,4800,0,6,4800
1728,2023-03,6,0,4800,0,6,4800
1728,2023-04,2,0,1600,0,2,1600
1728,2023-05,2,0,1600,0,2,1600
1728,2023-06,4,0,3200,0,4,3200
1728,2023-07,4,0,3200,0,4,3200
1728,2023-08,2,0,1600,0,2,1600
1728,2023-09,2,0,1600,0,2,1600
1728,2023-10,4,0,3200,0,4,3200
1728,2023-11,4,0,3200,0,4,3200
1728,2023-12,3,0,2400,0,3,2400
1729,2023-02,4,0,3200,0,4,3200
1729,2023-03,2,0,1600,0,2,1600
1729,2023-04,3,0,2400,0,3,2400
1729,2023-05,2,0,1600,0,2,1600
1729,2023-06,3,0,2400,0,3,2400
1729,2023-09,2,0,1600,0,2,1600
1729,2023-10,4,0,3200,0,4,3200
1730,2023-02,6,0,4800,0,6,4800
1730,2023-03,5,0,4000,0,5,4000
1730,2023-04,7,0,5600,0,7,5600
1730,2023-05,8,2,6400,3200,10,9600
1730,2023-10,6,0,4800,0,6,4800
1730,2023-11,5,0,4000,0,5,4000
1730,2023-12,6,0,4800,0,6,4800
1731,2023-10,6,0,4800,0,6,4800
1731,2023-11,6,0,4800,0,6,4800
1731,2023-12,6,0,4800,0,6,4800
1732,2023-10,10,0,8000,0,10,8000
1732,2023-11,11,0,8800,0,11,8800
1732,2023-12,8,0,6400,0,8,6400
1733,2023-04,0,2,0,3600,2,3600
1733,2023-09,0,4,0,7200,4,7200
1733,2023-10,0,5,0,9000,5,9000
1734,2023-12,5,3,4000,5400,8,9400
1735,2023-01,0,7,0,12600,7,12600
1735,2023-02,0,7,0,12600,7,12600
1735,2023-03,0,6,0,10800,6,10800
1736,2023-01,5,3,4000,5400,8,9400
1736,2023-03,4,4,3200,7200,8,10400
1736,2023-04,4,4,3200,7200,8,10400
1736,2023-10,4,0,3200,0,4,3200
1736,2023-11,8,0,6400,0,8,6400
1737,2023-06,10,4,8000,7200,14,15200
1737,2023-07,9,5,7200,9000,14,16200
1737,2023-11,10,4,8000,7200,14,15200
1737,2023-12,12,2,9600,3600,14,13200
1738,2023-04,10,0,8000,0,10,8000
1738,2023-10,10,0,8000,0,10,8000
1738,2023-12,9,0,7200,0,9,7200
1739,2023-05,0,6,0,9800,6,9800
1740,2023-05,9,4,7200,6400,13,13600
1740,2023-06,8,5,6400,9000,13,15400
1740,2023-11,12,0,9600,0,12,9600
1740,2023-12,8,0,7200,0,8,7200
1741,2023-02,0,6,0,10800,6,10800
1741,2023-03,0,4,0,7200,4,7200
1741,2023-04,0,3,0,5400,3,5400
1742,2023-01,0,2,0,3600,2,3600
1742,2023-02,0,6,0,10800,6,10800
1742,2023-03,0,2,0,3600,2,3600
1742,2023-04,0,4,0,7200,4,7200
1742,2023-09,0,3,0,5400,3,5400
1742,2023-10,0,2,0,3600,2,3600
1742,2023-11,0,4,0,7200,4,7200
1742,2023-12,0,2,0,3600,2,3600
1743,2023-01,11,0,8800,0,11,8800
1743,2023-02,9,0,7200,0,9,7200
1743,2023-03,11,0,8800,0,11,8800
1743,2023-04,8,0,6400,0,8,6400
1743,2023-05,8,0,6400,0,8,6400
1743,2023-06,11,0,9600,0,11,9600
1743,2023-07,10,0,8000,0,10,8000
1743,2023-08,11,0,8800,0,11,8800
1743,2023-09,11,0,8800,0,11,8800
1743,2023-10,11,0,8800,0,11,8800
1744,2023-01,6,0,4800,0,6,4800
1744,2023-02,6,0,4800,0,6,4800
1744,2023-03,5,0,4000,0,5,4000
1744,2023-04,6,0,4800,0,6,4800
1744,2023-05,6,0,4800,0,6,4800
1744,2023-06,5,0,4000,0,5,4000
1744,2023-07,7,0,5600,0,7,5600
1744,2023-08,6,0,6400,0,6,6400
1744,2023-09,7,0,5600,0,7,5600
1744,2023-10,6,0,4800,0,6,4800
1745,2023-01,6,0,4800,0,6,4800
1745,2023-02,8,0,6400,0,8,6400
1745,2023-03,8,0,7200,0,8,7200
1745,2023-04,7,0,5600,0,7,5600
1745,2023-05,8,0,6400,0,8,6400
1745,2023-06,6,0,4800,0,6,4800
1745,2023-12,6,0,4800,0,6,4800
1746,2023-01,6,0,4800,0,6,4800
1746,2023-05,6,0,4800,0,6,4800
1746,2023-06,4,0,3200,0,4,3200
1746,2023-07,8,0,6400,0,8,6400
1746,2023-08,7,0,5600,0,7,5600
1746,2023-09,5,0,4000,0,5,4000
1747,2023-06,13,0,10400,0,13,10400
1747,2023-07,11,0,8800,0,11,8800
1747,2023-08,12,0,9600,0,12,9600
1747,2023-09,13,0,10400,0,13,10400
1747,2023-10,10,0,8000,0,10,8000
1747,2023-11,10,0,8000,0,10,8000
1748,2023-01,12,0,9600,0,12,9600
1748,2023-02,12,0,9600,0,12,9600
1748,2023-09,11,0,8800,0,11,8800
1749,2023-10,0,6,0,10800,6,10800
1749,2023-11,0,3,0,5400,3,5400
1750,2023-05,4,6,4000,9600,10,13600
1750,2023-07,5,5,4000,9000,10,13000
1750,2023-08,4,5,3200,9000,9,12200
1750,2023-09,8,2,6400,3600,10,10000
1750,2023-11,6,3,4800,5400,9,10200
1750,2023-12,6,4,4800,7200,10,12000
1751,2023-06,4,1,3200,1800,5,5000
1751,2023-08,2,0,1600,0,2,1600
1751,2023-09,4,0,3200,0,4,3200
1751,2023-10,3,0,2400,0,3,2400
1752,2023-03,2,0,1600,0,2,1600
1752,2023-04,4,0,3200,0,4,3200
1752,2023-05,2,0,1600,0,2,1600
1752,2023-06,5,0,4000,0,5,4000
1752,2023-07,5,0,4000,0,5,4000
1752,2023-10,3,0,2400,0,3,2400
1752,2023-11,3,0,2400,0,3,2400
1753,2023-09,8,0,6400,0,8,6400
1753,2023-10,5,0,4000,0,5,4000
1753,2023-11,7,0,5600,0,7,5600
1753,2023-12,5,0,4800,0,5,4800
1754,2023-07,10,2,8000,3600,12,11600
1754,2023-08,8,4,6400,7200,12,13600
1754,2023-09,8,0,6400,0,8,6400
1754,2023-10,11,0,8800,0,11,8800
1754,2023-11,9,0,7200,0,9,7200
1755,2023-01,5,3,4000,5400,8,9400
1755,2023-02,6,2,4800,3600,8,8400
1755,2023-03,6,2,4800,3600,8,8400
1755,2023-04,8,0,6400,0,8,6400
1755,2023-05,8,0,6400,0,8,6400
1755,2023-06,4,0,3200,0,4,3200
1755,2023-07,8,0,6400,0,8,6400
1755,2023-08,8,0,6400,0,8,6400
1755,2023-09,4,0,3200,0,4,3200
1755,2023-10,7,0,5600,0,7,5600
1756,2023-01,0,4,0,7200,4,7200
1756,2023-02,0,2,0,3600,2,3600
1756,2023-03,0,2,0,3600,2,3600
1756,2023-04,0,3,0,5400,3,5400
1756,2023-07,0,4,0,7200,4,7200
1756,2023-08,0,2,0,3600,2,3600
1756,2023-09,0,1,0,1800,1,1800
1756,2023-11,0,2,0,3600,2,3600
1756,2023-12,0,3,0,5400,3,5400
1757,2023-04,0,3,0,5400,3,5400
1757,2023-05,0,2,0,3200,2,3200
1757,2023-06,0,6,0,10800,6,10800
1757,2023-07,0,6,0,10800,6,10800
1758,2023-05,0,7,0,11200,7,11200
1758,2023-06,0,5,0,9000,5,9000
1758,2023-08,0,5,0,9000,5,9000
1758,2023-09,0,5,0,9000,5,9000
1758,2023-10,0,4,0,7200,4,7200
1758,2023-11,0,3,0,5400,3,5400
1759,2023-01,0,3,0,5400,3,5400
1760,2023-01,9,4,7200,7200,13,14400
1760,2023-02,9,5,7200,9000,14,16200
1760,2023-03,12,2,9600,3600,14,13200
1760,2023-04,9,5,7200,9000,14,16200
1760,2023-05,8,6,6400,9600,14,16000
1760,2023-09,11,3,8800,5400,14,14200
1761,2023-01,6,4,5600,7200,10,12800
1761,2023-03,5,5,4000,9000,10,13000
1762,2023-03,2,3,1600,5400,5,7000
1762,2023-04,2,2,1600,3600,4,5200
1762,2023-05,2,3,1600,4800,5,6400
1762,2023-06,4,0,3200,0,4,3200
1762,2023-07,4,0,3200,0,4,3200
1762,2023-08,2,0,1600,0,2,1600
1763,2023-05,0,1,0,1600,1,1600
1763,2023-06,0,3,0,5400,3,5400
1763,2023-07,0,1,0,1800,1,1800
1763,2023-08,0,1,0,1800,1,1800
1763,2023-09,0,3,0,5400,3,5400
1763,2023-10,0,1,0,1800,1,1800
1763,2023-11,0,3,0,5400,3,5400
1764,2023-05,10,0,8800,0,10,8800
1764,2023-06,6,0,4800,0,6,4800
1764,2023-07,9,0,7200,0,9,7200
1764,2023-11,8,0,6400,0,8,6400
1765,2023-08,0,3,0,5400,3,5400
1765,2023-09,0,3,0,5400,3,5400
1766,2023-01,5,0,4000,0,5,4000
1766,2023-02,8,0,6400,0,8,6400
1766,2023-08,4,0,3200,0,4,3200
1766,2023-09,7,0,5600,0,7,5600
1766,2023-10,5,0,4000,0,5,4000
1767,2023-06,3,1,2400,1800,4,4200
1767,2023-07,2,2,1600,3600,4,5200
1767,2023-08,4,0,3200,0,4,3200
1767,2023-09,4,0,3200,0,4,3200
1767,2023-10,4,0,3200,0,4,3200
1767,2023-12,4,0,3200,0,4,3200
1768,2023-09,0,3,0,5400,3,5400
1768,2023-11,0,4,0,7200,4,7200
1768,2023-12,0,2,0,3600,2,3600
1769,2023-01,4,6,3200,10800,10,14000
1769,2023-02,5,4,4000,7200,9,11200
1769,2023-03,5,5,4000,9000,10,13000
1769,2023-04,4,6,3200,10800,10,14000
1769,2023-12,8,2,6400,3600,10,10000
1770,2023-01,0,2,0,3600,2,3600
1770,2023-02,0,5,0,9000,5,9000
1771,2023-01,0,3,0,5400,3,5400
1771,2023-02,0,3,0,5400,3,5400
1771,2023-03,0,2,0,3600,2,3600
1771,2023-07,0,1,0,1800,1,1800
1771,2023-08,0,2,0,3600,2,3600
1771,2023-11,0,3,0,5400,3,5400
1772,2023-01,0,3,0,5400,3,5400
1772,2023-02,0,3,0,5400,3,5400
1772,2023-09,0,3,0,5400,3,5400
1772,2023-11,0,2,0,3600,2,3600
1772,2023-12,0,1,0,1800,1,1800
1773,2023-01,8,0,6400,0,8,6400
1773,2023-02,5,0,4000,0,5,4000
1773,2023-03,5,0,4000,0,5,4000
1773,2023-04,7,0,5600,0,7,5600
1773,2023-05,5,4,4000,6400,9,10400
1773,2023-06,7,0,5600,0,7,5600
1773,2023-07,4,0,3200,0,4,3200
1773,2023-09,8,0,6400,0,8,6400
1773,2023-10,7,0,5600,0,7,5600
1773,2023-11,4,0,3200,0,4,3200
1773,2023-12,7,0,5600,0,7,5600
1774,2023-07,0,4,0,7200,4,7200
1774,2023-08,0,5,0,9000,5,9000
1774,2023-09,0,6,0,10800,6,10800
1774,2023-10,0,8,0,14400,8,14400
1774,2023-11,0,5,0,9000,5,9000
1775,2023-02,0,3,0,5400,3,5400
1775,2023-03,0,2,0,3600,2,3600
1775,2023-04,0,2,0,3600,2,3600
1775,2023-05,0,2,0,3200,2,3200
1775,2023-06,0,1,0,1800,1,1800
1775,2023-07,0,2,0,3600,2,3600
1775,2023-08,0,1,0,1800,1,1800
1775,2023-09,0,3,0,5400,3,5400
1775,2023-10,0,1,0,1800,1,1800
1776,2023-07,8,0,6400,0,8,6400
1776,2023-08,7,1,5600,1800,8,7400
1776,2023-09,4,4,3200,7200,8,10400
1776,2023-10,7,1,5600,1800,8,7400
1776,2023-11,8,0,6400,0,8,6400
1776,2023-12,4,0,3200,0,4,3200
1777,2023-01,0,2,0,3600,2,3600
1777,2023-04,0,3,0,5400,3,5400
1778,2023-01,0,6,0,10800,6,10800
1778,2023-02,0,3,0,5400,3,5400
1778,2023-03,0,2,0,3600,2,3600
1780,2023-01,12,0,9600,0,12,9600
1780,2023-02,9,0,7200,0,9,7200
1780,2023-11,10,0,8000,0,10,8000
1780,2023-12,9,0,7200,0,9,7200
1781,2023-01,10,6,8000,10800,16,18800
1781,2023-04,12,0,9600,0,12,9600
1781,2023-05,9,0,7200,0,9,7200
1781,2023-06,12,0,9600,0,12,9600
1781,2023-07,10,0,8000,0,10,8000
1781,2023-11,10,0,8800,0,10,8800
1782,2023-01,13,1,10400,1800,14,12200
1782,2023-05,5,8,4000,12800,13,16800
1782,2023-06,11,3,8800,5400,14,14200
1782,2023-07,11,3,8800,5400,14,14200
1782,2023-11,10,3,8000,5400,13,13400
1782,2023-12,12,2,9600,3600,14,13200
1783,2023-02,5,5,4000,9000,10,13000
1783,2023-03,6,4,4800,7200,10,12000
1783,2023-04,4,0,3200,0,4,3200
1783,2023-05,4,2,3200,3200,6,6400
1783,2023-06,6,0,4800,0,6,4800
1783,2023-07,6,0,4800,0,6,4800
1783,2023-08,4,0,3200,0,4,3200
1783,2023-09,4,0,3200,0,4,3200
1783,2023-10,7,0,5600,0,7,5600
1783,2023-11,5,0,4000,0,5,4000
1783,2023-12,5,0,4000,0,5,4000
1784,2023-01,6,4,4800,7200,10,12000
1784,2023-02,2,7,1600,12600,9,14200
1784,2023-03,3,0,3200,0,3,3200
1784,2023-04,2,0,1600,0,2,1600
1784,2023-05,3,1,2400,1600,4,4000
1784,2023-06,6,0,4800,0,6,4800
1784,2023-07,5,0,4000,0,5,4000
1785,2023-02,11,3,8800,5400,14,14200
1785,2023-03,11,3,8800,5400,14,14200
1785,2023-04,10,4,8000,7200,14,15200
1785,2023-09,8,0,6400,0,8,6400
1786,2023-07,8,0,6400,0,8,6400
1786,2023-08,4,4,3200,7200,8,10400
1786,2023-09,5,3,4000,5400,8,9400
1786,2023-10,4,2,3200,3600,6,6800
1786,2023-11,7,0,5600,0,7,5600
1787,2023-01,0,1,0,1800,1,1800
1787,2023-03,0,1,0,1800,1,1800
1788,2023-06,8,2,6400,3600,10,10000
1788,2023-07,8,2,6400,3600,10,10000
1788,2023-08,5,5,4000,9000,10,13000
1788,2023-11,5,0,4000,0,5,4000
1788,2023-12,4,0,3200,0,4,3200
1789,2023-01,0,3,0,5400,3,5400
1789,2023-02,0,2,0,3600,2,3600
1789,2023-03,0,3,0,5400,3,5400
1789,2023-04,0,4,0,7200,4,7200
1789,2023-05,0,4,0,6400,4,6400
1790,2023-03,5,1,4000,1800,6,5800
1790,2023-04,2,3,1600,5400,5,7000
1790,2023-05,3,1,2400,1600,4,4000
1790,2023-09,3,0,2400,0,3,2400
1790,2023-10,6,0,5600,0,6,5600
1790,2023-11,2,0,1600,0,2,1600
1791,2023-03,4,0,3200,0,4,3200
1791,2023-04,4,0,3200,0,4,3200
1791,2023-05,3,1,2400,1600,4,4000
1791,2023-06,2,0,1600,0,2,1600
1791,2023-07,4,0,3200,0,4,3200
1791,2023-08,3,0,2400,0,3,2400
1791,2023-09,3,0,2400,0,3,2400
1791,2023-10,4,0,3200,0,4,3200
1791,2023-11,3,0,2400,0,3,2400
1792,2023-01,5,4,4000,7200,9,11200
1792,2023-02,5,5,4000,9000,10,13000
1792,2023-03,8,0,6400,0,8,6400
1792,2023-10,4,0,3200,0,4,3200
1792,2023-11,6,0,4800,0,6,4800
1792,2023-12,7,0,6400,0,7,6400
1793,2023-01,8,0,6400,0,8,6400
1793,2023-08,8,0,6400,0,8,6400
1793,2023-09,9,0,7200,0,9,7200
1793,2023-10,10,0,8800,0,10,8800
1793,2023-11,8,0,6400,0,8,6400
1793,2023-12,11,0,8800,0,11,8800
1794,2023-03,8,0,6400,0,8,6400
1794,2023-04,4,0,3200,0,4,3200
1794,2023-05,3,3,2400,4800,6,7200
1794,2023-06,5,0,4000,0,5,4000
1794,2023-07,5,0,4000,0,5,4000
1794,2023-08,6,0,4800,0,6,4800
1794,2023-09,6,0,4800,0,6,4800
1794,2023-10,4,0,3200,0,4,3200
1795,2023-04,5,1,4000,1800,6,5800
1795,2023-05,3,6,2400,9600,9,12000
1795,2023-06,4,2,4000,3600,6,7600
1795,2023-07,5,1,4000,1800,6,5800
1795,2023-08,7,0,5600,0,7,5600
1795,2023-09,7,0,5600,0,7,5600
1795,2023-11,7,0,5600,0,7,5600
1795,2023-12,5,1,4000,1800,6,5800
1796,2023-07,0,4,0,7200,4,7200
1796,2023-08,0,2,0,3600,2,3600
1796,2023-09,0,4,0,7200,4,7200
1797,2023-02,4,0,3200,0,4,3200
1797,2023-05,4,0,3200,0,4,3200
1797,2023-06,3,0,2400,0,3,2400
1797,2023-07,4,0,3200,0,4,3200
1797,2023-08,3,0,2400,0,3,2400
1797,2023-09,2,0,1600,0,2,1600
1797,2023-10,3,0,2400,0,3,2400
1797,2023-11,4,0,3200,0,4,3200
1797,2023-12,4,0,3200,0,4,3200
1798,2023-01,10,4,8000,7200,14,15200
1798,2023-02,9,5,7200,9000,14,16200
1798,2023-03,11,2,8800,3600,13,12400
1798,2023-04,10,0,8000,0,10,8000
1798,2023-06,10,0,8000,0,10,8000
1798,2023-07,12,0,9600,0,12,9600
1798,2023-09,9,0,7200,0,9,7200
1798,2023-10,10,0,8000,0,10,8000
1798,2023-11,10,0,8000,0,10,8000
1798,2023-12,10,0,8000,0,10,8000
1799,2023-02,0,4,0,7200,4,7200
1799,2023-03,0,5,0,9000,5,9000
1799,2023-09,0,7,0,12600,7,12600
1799,2023-10,0,5,0,9000,5,9000
1799,2023-11,0,7,0,12600,7,12600
1799,2023-12,0,5,0,9000,5,9000
1800,2023-05,4,3,3200,4800,7,8000
1800,2023-08,6,2,4800,3600,8,8400
1800,2023-09,6,2,4800,3600,8,8400
1800,2023-10,4,3,3200,5400,7,8600
1800,2023-11,5,3,4000,5400,8,9400
1801,2023-05,0,4,0,6400,4,6400
1801,2023-06,0,1,0,1800,1,1800
1801,2023-09,0,2,0,3600,2,3600
1801,2023-10,0,2,0,3600,2,3600
1801,2023-11,0,1,0,1800,1,1800
1801,2023-12,0,1,0,1800,1,1800
1802,2023-02,6,0,4800,0,6,4800
1802,2023-03,6,0,4800,0,6,4800
1802,2023-04,7,0,5600,0,7,5600
1802,2023-08,5,0,4000,0,5,4000
1802,2023-09,6,0,4800,0,6,4800
1802,2023-10,4,0,3200,0,4,3200
1803,2023-03,5,0,4000,0,5,4000
1803,2023-05,0,5,0,8000,5,8000
1803,2023-09,7,0,5600,0,7,5600
1804,2023-07,8,0,6400,0,8,6400
1804,2023-08,5,0,4000,0,5,4000
1804,2023-09,5,0,4000,0,5,4000
1804,2023-10,5,0,4000,0,5,4000
1804,2023-11,5,0,4000,0,5,4000
1804,2023-12,6,0,4800,0,6,4800
1805,2023-01,0,2,0,3600,2,3600
1805,2023-06,0,3,0,5400,3,5400
1805,2023-08,0,3,0,5400,3,5400
1805,2023-12,0,2,0,3600,2,3600
1806,2023-05,0,3,0,4800,3,4800
1806,2023-06,0,3,0,5400,3,5400
1806,2023-07,0,3,0,5400,3,5400
1806,2023-10,0,5,0,9000,5,9000
1806,2023-11,0,2,0,3600,2,3600
1807,2023-04,0,5,0,9000,5,9000
1807,2023-05,0,6,0,9600,6,9600
1807,2023-07,0,5,0,9000,5,9000
1808,2023-01,5,0,4000,0,5,4000
1808,2023-07,4,0,3200,0,4,3200
1808,2023-08,4,0,3200,0,4,3200
1808,2023-10,6,0,4800,0,6,4800
1808,2023-11,6,0,4800,0,6,4800
1808,2023-12,4,0,3200,0,4,3200
1809,2023-02,0,3,0,5400,3,5400
1810,2023-10,8,0,6400,0,8,6400
1810,2023-11,7,1,5600,1800,8,7400
1810,2023-12,5,0,4000,0,5,4000
1811,2023-04,0,4,0,7200,4,7200
1811,2023-05,0,4,0,6400,4,6400
1812,2023-09,0,2,0,3600,2,3600
1813,2023-06,0,3,0,5400,3,5400
1813,2023-07,0,2,0,3600,2,3600
1813,2023-08,0,2,0,3600,2,3600
1813,2023-09,0,3,0,5400,3,5400
1814,2023-01,5,0,4000,0,5,4000
1814,2023-02,4,0,3200,0,4,3200
1814,2023-03,8,0,6400,0,8,6400
1815,2023-04,0,3,0,5400,3,5400
1815,2023-05,0,2,0,3200,2,3200
1815,2023-06,0,3,0,5400,3,5400
1815,2023-07,0,1,0,1800,1,1800
1815,2023-08,0,3,0,5400,3,5400
1815,2023-09,0,1,0,1800,1,1800
